Event Name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
,Bradford - City Centre,daily,18/05/2023,126937.3,126937.3,98851.79041,98851.79041,28085.50959,28085.50959,
,Bradford - City Centre,daily,19/05/2023,143157.01,143157.01,113319.1004,113319.1004,29837.90962,29837.90962,
,Bradford - City Centre,daily,20/05/2023,119359.56,119359.56,94481.70202,94481.70202,24877.85798,24877.85798,
,Bradford - City Centre,daily,21/05/2023,115054.85,115054.85,89598.39163,89598.39163,25456.45837,25456.45837,
,Bradford - City Centre,daily,22/05/2023,117418.66,117418.66,91439.1969,91439.1969,25979.4631,25979.4631,
,Bradford - City Centre,daily,22/05/2023,100048.47,100048.47,77912.24791,77912.24791,22136.22209,22136.22209,
,Bradford - City Centre,daily,23/05/2023,143917.82,143917.82,112075.2858,112075.2858,31842.53418,31842.53418,
,Bradford - City Centre,daily,24/05/2023,139935.34,139935.34,108973.9493,108973.9493,30961.39065,30961.39065,
,Bradford - City Centre,daily,25/05/2023,104072.44,104072.44,82380.84377,82380.84377,21691.59623,21691.59623,
,Bradford - City Centre,daily,26/05/2023,68882.59,68882.59,54525.53899,54525.53899,14357.05101,14357.05101,
,Bradford - City Centre,daily,27/05/2023,111948.28,111948.28,87179.16571,87179.16571,24769.11429,24769.11429,
,Bradford - City Centre,daily,28/05/2023,188016.8,188016.8,146417.1469,146417.1469,41599.65306,41599.65306,
,Bradford - City Centre,daily,29/05/2023,122464.76,122464.76,95368.82215,95368.82215,27095.93785,27095.93785,
,Bradford - City Centre,daily,29/05/2023,109419.42,109419.42,85209.82857,85209.82857,24209.59143,24209.59143,
,Bradford - City Centre,daily,30/05/2023,120279.76,120279.76,93667.26428,93667.26428,26612.49572,26612.49572,
,Bradford - City Centre,daily,31/05/2023,112725.69,112725.69,89230.51537,89230.51537,23495.17463,23495.17463,
,Bradford - City Centre,daily,01/06/2023,154529.15,154529.15,122320.9695,122320.9695,32208.18045,32208.18045,
,Bradford - City Centre,daily,01/06/2023,108322.39,108322.39,84355.52192,84355.52192,23966.86808,23966.86808,
,Bradford - City Centre,daily,02/06/2023,89857.21,89857.21,69975.85493,69975.85493,19881.35507,19881.35507,
,Bradford - City Centre,daily,03/06/2023,133995.75,133995.75,104348.5232,104348.5232,29647.2268,29647.2268,
,Bradford - City Centre,daily,04/06/2023,156072.47,156072.47,121540.659,121540.659,34531.81101,34531.81101,
,Bradford - City Centre,daily,05/06/2023,165352.87,165352.87,128767.7243,128767.7243,36585.14571,36585.14571,
,Bradford - City Centre,daily,05/06/2023,122154.1,122154.1,96693.78202,96693.78202,25460.31798,25460.31798,
,Bradford - City Centre,daily,06/06/2023,123604.32,123604.32,97841.73577,97841.73577,25762.58423,25762.58423,
,Bradford - City Centre,daily,07/06/2023,166497.86,166497.86,129659.3796,129659.3796,36838.48045,36838.48045,
,Bradford - City Centre,daily,08/06/2023,108098,108098,84180.77933,84180.77933,23917.22067,23917.22067,
,Bradford - City Centre,daily,09/06/2023,115866.35,115866.35,90230.34321,90230.34321,25636.00679,25636.00679,
,Bradford - City Centre,daily,10/06/2023,104054.49,104054.49,81031.91604,81031.91604,23022.57396,23022.57396,
,Bradford - City Centre,daily,11/06/2023,80586.88,80586.88,62756.63159,62756.63159,17830.24841,17830.24841,
,Bradford - City Centre,daily,12/06/2023,100792.56,100792.56,79784.58215,79784.58215,21007.97785,21007.97785,
,Bradford - City Centre,daily,12/06/2023,111276.38,111276.38,88083.28195,88083.28195,23193.09805,23193.09805,
,Bradford - City Centre,daily,13/06/2023,86484.58,86484.58,67349.4361,67349.4361,19135.1439,19135.1439,
,Bradford - City Centre,daily,14/06/2023,79155.96,79155.96,61642.30977,61642.30977,17513.65023,17513.65023,
,Bradford - City Centre,daily,15/06/2023,85937.21,85937.21,66923.17444,66923.17444,19014.03556,19014.03556,
,Bradford - City Centre,daily,16/06/2023,107760.57,107760.57,83918.00739,83918.00739,23842.56261,23842.56261,
,Bradford - City Centre,daily,17/06/2023,118404.79,118404.79,92207.14073,92207.14073,26197.64927,26197.64927,
,Bradford - City Centre,daily,18/06/2023,108900.58,108900.58,86202.66487,86202.66487,22697.91513,22697.91513,
,Bradford - City Centre,daily,19/06/2023,67892.69,67892.69,53741.96173,53741.96173,14150.72827,14150.72827,
,Bradford - City Centre,daily,19/06/2023,71844.63,71844.63,55948.64793,55948.64793,15895.98207,15895.98207,
,Bradford - City Centre,daily,20/06/2023,100627.94,100627.94,78363.50729,78363.50729,22264.43271,22264.43271,
,Bradford - City Centre,daily,21/06/2023,93974.22,93974.22,73181.95597,73181.95597,20792.26403,20792.26403,
,Bradford - City Centre,daily,22/06/2023,42717.11,42717.11,33265.73674,33265.73674,9451.373258,9451.373258,
,Bradford - City Centre,daily,23/06/2023,119736.35,119736.35,93244.08645,93244.08645,26492.26355,26492.26355,
,Bradford - City Centre,daily,24/06/2023,115285.08,115285.08,91256.45718,91256.45718,24028.62282,24028.62282,
,Bradford - City Centre,daily,25/06/2023,60283.43,60283.43,47718.68353,47718.68353,12564.74647,12564.74647,
,Bradford - City Centre,daily,26/06/2023,88886.59,88886.59,69219.98943,69219.98943,19666.60057,19666.60057,
,Bradford - City Centre,daily,26/06/2023,95977.46,95977.46,74741.96914,74741.96914,21235.49086,21235.49086,
,Bradford - City Centre,daily,27/06/2023,132014.78,132014.78,102805.8527,102805.8527,29208.92732,29208.92732,
,Bradford - City Centre,daily,28/06/2023,54233.93,54233.93,42234.40298,42234.40298,11999.52702,11999.52702,
,Bradford - City Centre,daily,29/06/2023,61948.63,61948.63,48242.1872,48242.1872,13706.4428,13706.4428,
,Bradford - City Centre,daily,30/06/2023,97983.34,97983.34,77560.88187,77560.88187,20422.45813,20422.45813,
,Bradford - City Centre,daily,01/07/2023,90063.55,90063.55,71291.79677,71291.79677,18771.75323,18771.75323,
,Bradford - City Centre,daily,01/07/2023,105577.24,105577.24,82217.75003,82217.75003,23359.48997,23359.48997,
,Bradford - City Centre,daily,02/07/2023,80538.39,80538.39,62718.87025,62718.87025,17819.51975,17819.51975,
,Bradford - City Centre,daily,03/07/2023,70376.19,70376.19,54805.10759,54805.10759,15571.08241,15571.08241,
,Bradford - City Centre,daily,03/07/2023,72830.54,72830.54,56716.42043,56716.42043,16114.11957,16114.11957,
,Bradford - City Centre,daily,04/07/2023,90701.5,90701.5,70633.34156,70633.34156,20068.15844,20068.15844,
,Bradford - City Centre,daily,05/07/2023,67709.87,67709.87,53597.24652,53597.24652,14112.62348,14112.62348,
,Bradford - City Centre,daily,06/07/2023,37793.41,37793.41,29916.21033,29916.21033,7877.199668,7877.199668,
,Bradford - City Centre,daily,07/07/2023,112779.59,112779.59,87826.54423,87826.54423,24953.04577,24953.04577,
,Bradford - City Centre,daily,08/07/2023,124830.97,124830.97,97211.49641,97211.49641,27619.47359,27619.47359,
,Bradford - City Centre,daily,09/07/2023,89870.75,89870.75,69986.39913,69986.39913,19884.35087,19884.35087,
,Bradford - City Centre,daily,10/07/2023,92473.17,92473.17,72013.02075,72013.02075,20460.14925,20460.14925,
,Bradford - City Centre,daily,10/07/2023,88758.95,88758.95,69120.59042,69120.59042,19638.35958,19638.35958,
,Bradford - City Centre,daily,11/07/2023,100310.86,100310.86,79403.28185,79403.28185,20907.57815,20907.57815,
,Bradford - City Centre,daily,12/07/2023,78765.57,78765.57,62348.63059,62348.63059,16416.93941,16416.93941,
,Bradford - City Centre,daily,13/07/2023,107250.63,107250.63,83520.89416,83520.89416,23729.73584,23729.73584,
,Bradford - City Centre,daily,14/07/2023,67269.1,67269.1,52385.47672,52385.47672,14883.62328,14883.62328,
,Bradford - City Centre,daily,15/07/2023,24757.78,24757.78,19279.99792,19279.99792,5477.782083,5477.782083,
,Bradford - City Centre,daily,16/07/2023,73917.39,73917.39,57562.79946,57562.79946,16354.59054,16354.59054,
,Bradford - City Centre,daily,17/07/2023,67331.24,67331.24,52433.86794,52433.86794,14897.37206,14897.37206,
,Bradford - City Centre,daily,17/07/2023,111738.36,111738.36,88448.97245,88448.97245,23289.38755,23289.38755,
,Bradford - City Centre,daily,18/07/2023,59077.2,59077.2,46763.86547,46763.86547,12313.33453,12313.33453,
,Bradford - City Centre,daily,19/07/2023,81281.8,81281.8,63297.79708,63297.79708,17984.00292,17984.00292,
,Bradford - City Centre,daily,20/07/2023,89785.25,89785.25,69919.81643,69919.81643,19865.43357,19865.43357,
,Bradford - City Centre,daily,21/07/2023,79506.5,79506.5,61915.29105,61915.29105,17591.20895,17591.20895,
,Bradford - City Centre,daily,22/07/2023,66599.69,66599.69,51864.17702,51864.17702,14735.51298,14735.51298,
,Bradford - City Centre,daily,23/07/2023,69431.84,69431.84,54069.69973,54069.69973,15362.14027,15362.14027,
,Bradford - City Centre,daily,24/07/2023,92819.39,92819.39,73473.24293,73473.24293,19346.14707,19346.14707,
,Bradford - City Centre,daily,24/07/2023,77146.72,77146.72,61067.19404,61067.19404,16079.52596,16079.52596,
,Bradford - City Centre,daily,25/07/2023,45850.83,45850.83,35706.10559,35706.10559,10144.72441,10144.72441,
,Bradford - City Centre,daily,26/07/2023,49961,49961,38906.88002,38906.88002,11054.11998,11054.11998,
,Bradford - City Centre,daily,27/07/2023,71283.29,71283.29,55511.5072,55511.5072,15771.7828,15771.7828,
,Bradford - City Centre,daily,28/07/2023,88325.88,88325.88,68783.33931,68783.33931,19542.54069,19542.54069,
,Bradford - City Centre,daily,29/07/2023,72564.55,72564.55,56509.28204,56509.28204,16055.26796,16055.26796,
,Bradford - City Centre,daily,30/07/2023,114346.92,114346.92,90513.83586,90513.83586,23833.08414,23833.08414,
,Bradford - City Centre,daily,31/07/2023,43595.96,43595.96,34509.34724,34509.34724,9086.612763,9086.612763,
,Bradford - City Centre,daily,31/07/2023,55047.25,55047.25,42867.77188,42867.77188,12179.47812,12179.47812,
,Bradford - City Centre,daily,01/08/2023,87346.84,87346.84,68020.91679,68020.91679,19325.92321,19325.92321,
,Bradford - City Centre,daily,01/08/2023,129993.98,129993.98,101232.1647,101232.1647,28761.81526,28761.81526,
,Bradford - City Centre,daily,02/08/2023,124838.99,124838.99,97217.74194,97217.74194,27621.24806,27621.24806,
,Bradford - City Centre,daily,03/08/2023,72085.93,72085.93,56136.5591,56136.5591,15949.3709,15949.3709,
,Bradford - City Centre,daily,04/08/2023,60134.53,60134.53,47600.81844,47600.81844,12533.71156,12533.71156,
,Bradford - City Centre,daily,05/08/2023,83689.28,83689.28,66246.10224,66246.10224,17443.17776,17443.17776,
,Bradford - City Centre,daily,06/08/2023,88945.21,88945.21,69265.63947,69265.63947,19679.57053,19679.57053,
,Bradford - City Centre,daily,07/08/2023,129188.39,129188.39,100604.8155,100604.8155,28583.57446,28583.57446,
,Bradford - City Centre,daily,07/08/2023,113490.11,113490.11,88379.85814,88379.85814,25110.25186,25110.25186,
,Bradford - City Centre,daily,08/08/2023,118592.48,118592.48,92353.30338,92353.30338,26239.17662,26239.17662,
,Bradford - City Centre,daily,09/08/2023,76441.22,76441.22,59528.21951,59528.21951,16913.00049,16913.00049,
,Bradford - City Centre,daily,10/08/2023,80802.11,80802.11,63960.69892,63960.69892,16841.41108,16841.41108,
,Bradford - City Centre,daily,11/08/2023,66255.1,66255.1,52445.69112,52445.69112,13809.40888,13809.40888,
,Bradford - City Centre,daily,12/08/2023,27979.72,27979.72,21789.06765,21789.06765,6190.652349,6190.652349,
,Bradford - City Centre,daily,13/08/2023,86779.01,86779.01,67578.722,67578.722,19200.288,19200.288,
,Bradford - City Centre,daily,14/08/2023,82937.33,82937.33,64587.03283,64587.03283,18350.29717,18350.29717,
,Bradford - City Centre,daily,14/08/2023,114172.72,114172.72,88911.43728,88911.43728,25261.28272,25261.28272,
,Bradford - City Centre,daily,15/08/2023,104500.88,104500.88,81379.54003,81379.54003,23121.33997,23121.33997,
,Bradford - City Centre,daily,16/08/2023,43948.15,43948.15,34788.13103,34788.13103,9160.018972,9160.018972,
,Bradford - City Centre,daily,17/08/2023,55082.25,55082.25,43601.57436,43601.57436,11480.67564,11480.67564,
,Bradford - City Centre,daily,18/08/2023,88704.96,88704.96,69078.54598,69078.54598,19626.41402,19626.41402,
,Bradford - City Centre,daily,19/08/2023,77763.22,77763.22,60557.72042,60557.72042,17205.49958,17205.49958,
,Bradford - City Centre,daily,20/08/2023,50535.55,50535.55,39354.30797,39354.30797,11181.24203,11181.24203,
,Bradford - City Centre,daily,21/08/2023,137583.28,137583.28,107142.2943,107142.2943,30440.98567,30440.98567,
,Bradford - City Centre,daily,21/08/2023,98176.58,98176.58,76454.5229,76454.5229,21722.0571,21722.0571,
,Bradford - City Centre,daily,22/08/2023,102651.98,102651.98,81256.44721,81256.44721,21395.53279,21395.53279,
,Bradford - City Centre,daily,23/08/2023,86573.33,86573.33,68529.03587,68529.03587,18044.29413,18044.29413,
,Bradford - City Centre,daily,24/08/2023,88780.92,88780.92,69137.69945,69137.69945,19643.22055,19643.22055,
,Bradford - City Centre,daily,25/08/2023,66979.39,66979.39,52159.8665,52159.8665,14819.5235,14819.5235,
,Bradford - City Centre,daily,26/08/2023,98957.27,98957.27,77062.48135,77062.48135,21894.78865,21894.78865,
,Bradford - City Centre,daily,27/08/2023,79698.58,79698.58,62064.87239,62064.87239,17633.70761,17633.70761,
,Bradford - City Centre,daily,28/08/2023,110939.99,110939.99,86393.96489,86393.96489,24546.02511,24546.02511,
,Bradford - City Centre,daily,28/08/2023,77991.75,77991.75,61736.09624,61736.09624,16255.65376,16255.65376,
,Bradford - City Centre,daily,29/08/2023,65303.16,65303.16,51692.16194,51692.16194,13610.99806,13610.99806,
,Bradford - City Centre,daily,30/08/2023,115305.38,115305.38,89793.49062,89793.49062,25511.88938,25511.88938,
,Bradford - City Centre,daily,31/08/2023,91826.82,91826.82,71509.67891,71509.67891,20317.14109,20317.14109,
,Bradford - City Centre,daily,01/09/2023,57078.48,57078.48,44449.58213,44449.58213,12628.89787,12628.89787,
,Bradford - City Centre,daily,01/09/2023,55804.18,55804.18,43457.22735,43457.22735,12346.95265,12346.95265,
,Bradford - City Centre,daily,02/09/2023,62786.04,62786.04,48894.31606,48894.31606,13891.72394,13891.72394,
,Bradford - City Centre,daily,03/09/2023,78485.96,78485.96,62127.29911,62127.29911,16358.66089,16358.66089,
,Bradford - City Centre,daily,04/09/2023,51634.07,51634.07,40872.09115,40872.09115,10761.97885,10761.97885,
,Bradford - City Centre,daily,04/09/2023,103905.13,103905.13,80915.60269,80915.60269,22989.52731,22989.52731,
,Bradford - City Centre,daily,05/09/2023,98281.35,98281.35,76536.11201,76536.11201,21745.23799,21745.23799,
,Bradford - City Centre,daily,06/09/2023,71659.15,71659.15,55804.2063,55804.2063,15854.9437,15854.9437,
,Bradford - City Centre,daily,07/09/2023,99136.21,99136.21,77201.82998,77201.82998,21934.38002,21934.38002,
,Bradford - City Centre,daily,08/09/2023,106246.61,106246.61,82739.01858,82739.01858,23507.59142,23507.59142,
,Bradford - City Centre,daily,09/09/2023,57973.21,57973.21,45889.97775,45889.97775,12083.23225,12083.23225,
,Bradford - City Centre,daily,10/09/2023,50333.33,50333.33,39842.46161,39842.46161,10490.86839,10490.86839,
,Bradford - City Centre,daily,11/09/2023,78949.22,78949.22,61481.31202,61481.31202,17467.90798,17467.90798,
,Bradford - City Centre,daily,11/09/2023,80630.42,80630.42,62790.53815,62790.53815,17839.88185,17839.88185,
,Bradford - City Centre,daily,12/09/2023,63126.39,63126.39,49159.36193,49159.36193,13967.02807,13967.02807,
,Bradford - City Centre,daily,13/09/2023,85650.21,85650.21,66699.67462,66699.67462,18950.53538,18950.53538,
,Bradford - City Centre,daily,14/09/2023,63589.25,63589.25,49519.81185,49519.81185,14069.43815,14069.43815,
,Bradford - City Centre,daily,15/09/2023,46026.35,46026.35,36433.17624,36433.17624,9593.173756,9593.173756,
,Bradford - City Centre,daily,16/09/2023,29247.75,29247.75,23151.70398,23151.70398,6096.04602,6096.04602,
,Bradford - City Centre,daily,17/09/2023,56744.42,56744.42,44189.43457,44189.43457,12554.98543,12554.98543,
,Bradford - City Centre,daily,18/09/2023,78329.58,78329.58,60998.77046,60998.77046,17330.80954,17330.80954,
,Bradford - City Centre,daily,18/09/2023,84520.85,84520.85,65820.19114,65820.19114,18700.65886,18700.65886,
,Bradford - City Centre,daily,19/09/2023,70827.86,70827.86,55156.84335,55156.84335,15671.01665,15671.01665,
,Bradford - City Centre,daily,20/09/2023,130510.94,130510.94,101634.7448,101634.7448,28876.19523,28876.19523,
,Bradford - City Centre,daily,21/09/2023,74308.1,74308.1,58820.22154,58820.22154,15487.87846,15487.87846,
,Bradford - City Centre,daily,22/09/2023,39823.56,39823.56,31523.22051,31523.22051,8300.339494,8300.339494,
,Bradford - City Centre,daily,23/09/2023,76747.2,76747.2,59766.49991,59766.49991,16980.70009,16980.70009,
,Bradford - City Centre,daily,24/09/2023,76775.23,76775.23,59788.32813,59788.32813,16986.90187,16986.90187,
,Bradford - City Centre,daily,25/09/2023,42732.18,42732.18,33277.47243,33277.47243,9454.70757,9454.70757,
,Bradford - City Centre,daily,25/09/2023,46439.52,46439.52,36164.545,36164.545,10274.975,10274.975,
,Bradford - City Centre,daily,26/09/2023,48867.09,48867.09,38055.00305,38055.00305,10812.08695,10812.08695,
,Bradford - City Centre,daily,27/09/2023,39891.61,39891.61,31577.08699,31577.08699,8314.52301,8314.52301,
,Bradford - City Centre,daily,28/09/2023,19716.89,19716.89,15607.34076,15607.34076,4109.549241,4109.549241,
,Bradford - City Centre,daily,29/09/2023,66883.64,66883.64,52085.30166,52085.30166,14798.33834,14798.33834,
,Bradford - City Centre,daily,30/09/2023,39140.37,39140.37,30480.36827,30480.36827,8660.001726,8660.001726,
,Bradford - City Centre,daily,01/10/2023,57585.99,57585.99,44844.80302,44844.80302,12741.18698,12741.18698,
,Bradford - City Centre,daily,01/10/2023,44121.63,44121.63,34359.4997,34359.4997,9762.1303,9762.1303,
,Bradford - City Centre,daily,02/10/2023,54630.64,54630.64,42543.33892,42543.33892,12087.30108,12087.30108,
,Bradford - City Centre,daily,02/10/2023,37608.74,37608.74,29770.0307,29770.0307,7838.709295,7838.709295,
,Bradford - City Centre,daily,03/10/2023,36482.15,36482.15,28878.25345,28878.25345,7603.896549,7603.896549,
,Bradford - City Centre,daily,04/10/2023,31106.29,31106.29,24223.86847,24223.86847,6882.421528,6882.421528,
