Event name,area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through,Event took place
,Draley Street Market,daily,28/09/2023,1040.54,1040.54,955.6311078,955.6311078,84.90889223,84.90889223,
,Draley Street Market,daily,29/09/2023,5529.37,5529.37,5079.360852,5079.360852,450.0091478,450.0091478,
,Draley Street Market,daily,30/09/2023,21860.72,21860.72,20081.57989,20081.57989,1779.140115,1779.140115,
,Draley Street Market,daily,01/10/2023,4529.8,4529.8,4161.141104,4161.141104,368.6588956,368.6588956,
,Draley Street Market,daily,01/10/2023,10060.58,10060.58,9241.797203,9241.797203,818.7827966,818.7827966,
,Draley Street Market,daily,02/10/2023,4353.81,4353.81,3998.535639,3998.535639,355.2743615,355.2743615,
,Draley Street Market,daily,02/10/2023,8324.36,8324.36,7645.085598,7645.085598,679.2744018,679.2744018,
,Draley Street Market,daily,03/10/2023,7214.44,7214.44,6627.291013,6627.291013,587.1489873,587.1489873,
,Draley Street Market,daily,04/10/2023,8626.88,8626.88,7924.779233,7924.779233,702.1007668,702.1007668,
,Draley Street Market,daily,05/10/2023,7604.09,7604.09,6985.229251,6985.229251,618.8607491,618.8607491,
,Draley Street Market,daily,06/10/2023,19795.73,19795.73,18184.64961,18184.64961,1611.080392,1611.080392,
,Draley Street Market,daily,07/10/2023,7472.94,7472.94,6863.142148,6863.142148,609.7978521,609.7978521,
,Draley Street Market,daily,08/10/2023,1040.54,1040.54,955.6311078,955.6311078,84.90889223,84.90889223,
,Draley Street Market,daily,09/10/2023,5031.02,5031.02,4621.56919,4621.56919,409.4508095,409.4508095,
,Draley Street Market,daily,09/10/2023,8626.88,8626.88,7924.779233,7924.779233,702.1007668,702.1007668,
,Draley Street Market,daily,10/10/2023,1202.97,1202.97,1105.065988,1105.065988,97.90401158,97.90401158,
,Draley Street Market,daily,11/10/2023,7477.72,7477.72,6869.143905,6869.143905,608.5760954,608.5760954,
,Draley Street Market,daily,12/10/2023,12665.5,12665.5,11634.71514,11634.71514,1030.784856,1030.784856,
,Draley Street Market,daily,13/10/2023,7266.95,7266.95,6673.961096,6673.961096,592.9889042,592.9889042,
,Draley Street Market,daily,14/10/2023,1040.54,1040.54,955.6311078,955.6311078,84.90889223,84.90889223,
,Draley Street Market,daily,15/10/2023,4936.25,4936.25,4534.51207,4534.51207,401.7379296,401.7379296,
,Draley Street Market,daily,16/10/2023,9811.94,9811.94,9013.392831,9013.392831,798.5471686,798.5471686,
,Draley Street Market,daily,16/10/2023,3202.71,3202.71,2942.056653,2942.056653,260.6533471,260.6533471,
,Draley Street Market,daily,17/10/2023,17740.44,17740.44,16296.62989,16296.62989,1443.810106,1443.810106,
,Draley Street Market,daily,18/10/2023,7144.98,7144.98,6563.484032,6563.484032,581.495968,581.495968,
,Draley Street Market,daily,19/10/2023,12226.79,12226.79,11229.0742,11229.0742,997.715796,997.715796,
,Draley Street Market,daily,20/10/2023,2541.39,2541.39,2334.010553,2334.010553,207.3794468,207.3794468,
,Draley Street Market,daily,21/10/2023,2712.03,2712.03,2491.310766,2491.310766,220.7192337,220.7192337,
,Draley Street Market,daily,22/10/2023,9486.91,9486.91,8714.815479,8714.815479,772.0945214,772.0945214,
,Draley Street Market,daily,23/10/2023,4241.55,4241.55,3896.350402,3896.350402,345.1995979,345.1995979,
,Draley Street Market,daily,23/10/2023,8440.79,8440.79,7753.834214,7753.834214,686.955786,686.955786,
,Draley Street Market,daily,24/10/2023,8233.91,8233.91,7563.791194,7563.791194,670.1188059,670.1188059,
,Draley Street Market,daily,25/10/2023,12487.2,12487.2,11468.23454,11468.23454,1018.965459,1018.965459,
,Draley Street Market,daily,26/10/2023,2541.39,2541.39,2334.010553,2334.010553,207.3794468,207.3794468,
,Draley Street Market,daily,27/10/2023,3323.8,3323.8,3053.291713,3053.291713,270.5082867,270.5082867,
,Draley Street Market,daily,28/10/2023,7618.67,7618.67,6998.622654,6998.622654,620.0473461,620.0473461,
,Draley Street Market,daily,29/10/2023,5655.4,5655.4,5195.133869,5195.133869,460.2661306,460.2661306,
,Draley Street Market,daily,30/10/2023,27039.52,27039.52,24838.90196,24838.90196,2200.618036,2200.618036,
,Draley Street Market,daily,30/10/2023,11501.89,11501.89,10565.80583,10565.80583,936.0841681,936.0841681,
,Draley Street Market,daily,31/10/2023,14109.1,14109.1,12957.78621,12957.78621,1151.31379,1151.31379,
,Draley Street Market,daily,01/11/2023,4432.46,4432.46,4070.767736,4070.767736,361.6922641,361.6922641,
,Draley Street Market,daily,01/11/2023,2421.99,2421.99,2224.875744,2224.875744,197.1142564,197.1142564,
,Draley Street Market,daily,02/11/2023,11371.64,11371.64,10446.15626,10446.15626,925.4837396,925.4837396,
,Draley Street Market,daily,03/11/2023,9623.78,9623.78,8840.54628,8840.54628,783.2337203,783.2337203,
,Draley Street Market,daily,04/11/2023,8440.79,8440.79,7753.834214,7753.834214,686.955786,686.955786,
,Draley Street Market,daily,05/11/2023,9182.11,9182.11,8434.821702,8434.821702,747.2882979,747.2882979,
,Draley Street Market,daily,06/11/2023,27443.54,27443.54,25204.12529,25204.12529,2239.414708,2239.414708,
,Draley Street Market,daily,06/11/2023,4432.46,4432.46,4070.767736,4070.767736,361.6922641,361.6922641,
,Draley Street Market,daily,07/11/2023,8952.41,8952.41,8223.815894,8223.815894,728.5941065,728.5941065,
,Draley Street Market,daily,08/11/2023,9616.14,9616.14,8833.528063,8833.528063,782.611937,782.611937,
,Draley Street Market,daily,09/11/2023,14914.66,14914.66,13700.8267,13700.8267,1213.8333,1213.8333,
,Draley Street Market,daily,10/11/2023,7996.87,7996.87,7346.042753,7346.042753,650.8272468,650.8272468,
,Draley Street Market,daily,11/11/2023,15954.37,15954.37,14655.91964,14655.91964,1298.450356,1298.450356,
,Draley Street Market,daily,12/11/2023,12542.83,12542.83,11519.32509,11519.32509,1023.504912,1023.504912,
,Draley Street Market,daily,13/11/2023,12006.72,12006.72,11026.96209,11026.96209,979.7579088,979.7579088,
,Draley Street Market,daily,13/11/2023,5817.42,5817.42,5343.967832,5343.967832,473.4521684,473.4521684,
,Draley Street Market,daily,14/11/2023,8728.37,8728.37,8018.009444,8018.009444,710.3605556,710.3605556,
,Draley Street Market,daily,15/11/2023,8368.21,8368.21,7687.161155,7687.161155,681.0488447,681.0488447,
,Draley Street Market,daily,16/11/2023,7135.93,7135.93,6555.170568,6555.170568,580.7594315,580.7594315,
,Draley Street Market,daily,17/11/2023,8474.65,8474.65,7784.93851,7784.93851,689.7114905,689.7114905,
,Draley Street Market,daily,18/11/2023,10826.73,10826.73,9943.260214,9943.260214,883.4697856,883.4697856,
,Draley Street Market,daily,19/11/2023,6304.32,6304.32,5789.88247,5789.88247,514.43753,514.43753,
,Draley Street Market,daily,20/11/2023,10423.53,10423.53,9575.208428,9575.208428,848.3215723,848.3215723,
,Draley Street Market,daily,20/11/2023,12310.03,12310.03,11308.17516,11308.17516,1001.854842,1001.854842,
,Draley Street Market,daily,21/11/2023,7339.9,7339.9,6742.540419,6742.540419,597.3595805,597.3595805,
,Draley Street Market,daily,22/11/2023,6335.17,6335.17,5819.58062,5819.58062,515.5893805,515.5893805,
,Draley Street Market,daily,23/11/2023,8264.64,8264.64,7592.020225,7592.020225,672.6197746,672.6197746,
,Draley Street Market,daily,24/11/2023,10128.21,10128.21,9301.740002,9301.740002,826.4699976,826.4699976,
,Draley Street Market,daily,25/11/2023,23266.17,23266.17,21367.63201,21367.63201,1898.537991,1898.537991,
,Draley Street Market,daily,26/11/2023,7271.24,7271.24,6679.468331,6679.468331,591.7716694,591.7716694,
,Draley Street Market,daily,27/11/2023,10490.11,10490.11,9636.369798,9636.369798,853.7402021,853.7402021,
,Draley Street Market,daily,27/11/2023,5690.61,5690.61,5227.478295,5227.478295,463.1317051,463.1317051,
,Draley Street Market,daily,28/11/2023,4504.22,4504.22,4137.642939,4137.642939,366.577061,366.577061,
,Draley Street Market,daily,29/11/2023,5540.82,5540.82,5089.878991,5089.878991,450.9410089,450.9410089,
,Draley Street Market,daily,30/11/2023,10326.76,10326.76,9484.088164,9484.088164,842.6718357,842.6718357,
,Draley Street Market,daily,01/12/2023,8405.76,8405.76,7719.843293,7719.843293,685.9167066,685.9167066,
,Draley Street Market,daily,01/12/2023,13604.87,13604.87,12497.63428,12497.63428,1107.235717,1107.235717,
,Draley Street Market,daily,02/12/2023,21114.95,21114.95,19396.50456,19396.50456,1718.445439,1718.445439,
,Draley Street Market,daily,03/12/2023,4584.16,4584.16,4211.077002,4211.077002,373.0829977,373.0829977,
,Draley Street Market,daily,04/12/2023,10595.08,10595.08,9732.796788,9732.796788,862.2832115,862.2832115,
,Draley Street Market,daily,04/12/2023,4379.86,4379.86,4023.404008,4023.404008,356.4559915,356.4559915,
,Draley Street Market,daily,05/12/2023,10687.69,10687.69,9815.565989,9815.565989,872.124011,872.124011,
,Draley Street Market,daily,06/12/2023,6304.32,6304.32,5789.88247,5789.88247,514.43753,514.43753,
,Draley Street Market,daily,07/12/2023,5766.57,5766.57,5297.256271,5297.256271,469.3137286,469.3137286,
,Draley Street Market,daily,08/12/2023,8949.79,8949.79,8221.409123,8221.409123,728.3808771,728.3808771,
,Draley Street Market,daily,09/12/2023,9782.19,9782.19,8986.064043,8986.064043,796.1259574,796.1259574,
,Draley Street Market,daily,10/12/2023,2378.56,2378.56,2184.980305,2184.980305,193.5796951,193.5796951,
,Draley Street Market,daily,11/12/2023,3528.17,3528.17,3241.02901,3241.02901,287.1409898,287.1409898,
,Draley Street Market,daily,11/12/2023,9664.42,9664.42,8875.795636,8875.795636,788.6243645,788.6243645,
,Draley Street Market,daily,12/12/2023,14186.13,14186.13,13028.5305,13028.5305,1157.5995,1157.5995,
,Draley Street Market,daily,13/12/2023,8723.59,8723.59,8013.618466,8013.618466,709.9715341,709.9715341,
,Draley Street Market,daily,14/12/2023,8180.35,8180.35,7514.590188,7514.590188,665.7598121,665.7598121,
,Draley Street Market,daily,15/12/2023,6877.41,6877.41,6317.690283,6317.690283,559.7197172,559.7197172,
,Draley Street Market,daily,16/12/2023,8433.37,8433.37,7747.018093,7747.018093,686.3519075,686.3519075,
,Draley Street Market,daily,17/12/2023,4478.64,4478.64,4114.144774,4114.144774,364.4952263,364.4952263,
,Draley Street Market,daily,18/12/2023,13516.79,13516.79,12413.80918,12413.80918,1102.980823,1102.980823,
,Draley Street Market,daily,18/12/2023,6580.5,6580.5,6043.525962,6043.525962,536.9740378,536.9740378,
,Draley Street Market,daily,19/12/2023,2911.13,2911.13,2674.206963,2674.206963,236.9230365,236.9230365,
,Draley Street Market,daily,20/12/2023,8125.57,8125.57,7464.268472,7464.268472,661.3015282,661.3015282,
,Draley Street Market,daily,21/12/2023,9354.54,9354.54,8593.218444,8593.218444,761.3215562,761.3215562,
,Draley Street Market,daily,22/12/2023,4367.01,4367.01,4011.599809,4011.599809,355.4101911,355.4101911,
,Draley Street Market,daily,23/12/2023,10037.32,10037.32,9220.430224,9220.430224,816.8897757,816.8897757,
,Draley Street Market,daily,24/12/2023,22189.78,22189.78,20379.07629,20379.07629,1810.70371,1810.70371,
,Draley Street Market,daily,25/12/2023,3481.24,3481.24,3197.168045,3197.168045,284.0719549,284.0719549,
,Draley Street Market,daily,25/12/2023,3900.41,3900.41,3582.974166,3582.974166,317.4358345,317.4358345,
,Draley Street Market,daily,26/12/2023,6139.71,6139.71,5640.02818,5640.02818,499.6818199,499.6818199,
,Draley Street Market,daily,27/12/2023,8372.9,8372.9,7691.469458,7691.469458,681.4305415,681.4305415,
,Draley Street Market,daily,28/12/2023,5440.43,5440.43,4997.659256,4997.659256,442.7707438,442.7707438,
,Draley Street Market,daily,29/12/2023,6891.11,6891.11,6330.275305,6330.275305,560.8346951,560.8346951,
,Draley Street Market,daily,30/12/2023,11806.72,11806.72,10843.28225,10843.28225,963.4377497,963.4377497,
,Draley Street Market,daily,31/12/2023,3481.24,3481.24,3197.168045,3197.168045,284.0719549,284.0719549,
,Draley Street Market,daily,01/01/2024,3038.67,3038.67,2791.367089,2791.367089,247.302911,247.302911,
,Draley Street Market,daily,01/01/2024,9268.29,9268.29,8513.987921,8513.987921,754.3020786,754.3020786,
,Draley Street Market,daily,01/01/2024,5138.31,5138.31,4720.127367,4720.127367,418.1826328,418.1826328,
,Draley Street Market,daily,02/01/2024,5440.43,5440.43,4997.659256,4997.659256,442.7707438,442.7707438,
,Draley Street Market,daily,03/01/2024,9923.4,9923.4,9115.781632,9115.781632,807.6183683,807.6183683,
,Draley Street Market,daily,04/01/2024,11570.82,11570.82,10626.63188,10626.63188,944.1881219,944.1881219,
,Draley Street Market,daily,05/01/2024,13663.77,13663.77,12548.79549,12548.79549,1114.974508,1114.974508,
,Draley Street Market,daily,06/01/2024,3968.3,3968.3,3645.338921,3645.338921,322.9610789,322.9610789,
,Draley Street Market,daily,07/01/2024,10227.19,10227.19,9394.847607,9394.847607,832.3423927,832.3423927,
,Draley Street Market,daily,08/01/2024,5133.99,5133.99,4716.158952,4716.158952,417.8310485,417.8310485,
,Draley Street Market,daily,08/01/2024,7173.64,7173.64,6589.811531,6589.811531,583.8284692,583.8284692,
,Draley Street Market,daily,09/01/2024,7603.72,7603.72,6984.889363,6984.889363,618.8306366,618.8306366,
,Draley Street Market,daily,10/01/2024,11810.84,11810.84,10847.06606,10847.06606,963.7739449,963.7739449,
,Draley Street Market,daily,11/01/2024,1707.97,1707.97,1568.598289,1568.598289,139.3717115,139.3717115,
,Draley Street Market,daily,12/01/2024,3837.14,3837.14,3524.85341,3524.85341,312.2865898,312.2865898,
,Draley Street Market,daily,13/01/2024,8392.98,8392.98,7709.915243,7709.915243,683.0647573,683.0647573,
,Draley Street Market,daily,14/01/2024,4878.39,4878.39,4481.361021,4481.361021,397.0289791,397.0289791,
,Draley Street Market,daily,15/01/2024,17749.82,17749.82,16305.2465,16305.2465,1444.5735,1444.5735,
,Draley Street Market,daily,15/01/2024,7463.7,7463.7,6856.264926,6856.264926,607.4350742,607.4350742,
,Draley Street Market,daily,16/01/2024,9680.17,9680.17,8890.260423,8890.260423,789.909577,789.909577,
,Draley Street Market,daily,17/01/2024,1707.97,1707.97,1568.598289,1568.598289,139.3717115,139.3717115,
,Draley Street Market,daily,18/01/2024,7876.45,7876.45,7235.423165,7235.423165,641.0268352,641.0268352,
,Draley Street Market,daily,19/01/2024,4648.07,4648.07,4269.785671,4269.785671,378.2843289,378.2843289,
,Draley Street Market,daily,20/01/2024,3658.79,3658.79,3361.018469,3361.018469,297.7715309,297.7715309,
,Draley Street Market,daily,21/01/2024,7724.54,7724.54,7095.876398,7095.876398,628.6636022,628.6636022,
,Draley Street Market,daily,22/01/2024,6531.15,6531.15,5999.610739,5999.610739,531.5392613,531.5392613,
,Draley Street Market,daily,22/01/2024,18032.58,18032.58,16561.10712,16561.10712,1471.472881,1471.472881,
,Draley Street Market,daily,23/01/2024,1707.97,1707.97,1568.598289,1568.598289,139.3717115,139.3717115,
,Draley Street Market,daily,24/01/2024,7709.33,7709.33,7081.904267,7081.904267,627.4257326,627.4257326,
,Draley Street Market,daily,25/01/2024,3486.06,3486.06,3202.346143,3202.346143,283.713857,283.713857,
,Draley Street Market,daily,26/01/2024,10751.06,10751.06,9876.082318,9876.082318,874.9776825,874.9776825,
,Draley Street Market,daily,27/01/2024,7125.05,7125.05,6545.17604,6545.17604,579.87396,579.87396,
,Draley Street Market,daily,28/01/2024,7550.6,7550.6,6936.092548,6936.092548,614.5074522,614.5074522,
,Draley Street Market,daily,29/01/2024,8213.36,8213.36,7543.143287,7543.143287,670.2167135,670.2167135,
,Draley Street Market,daily,29/01/2024,1707.97,1707.97,1568.598289,1568.598289,139.3717115,139.3717115,
,Draley Street Market,daily,30/01/2024,7437.06,7437.06,6831.793029,6831.793029,605.2669712,605.2669712,
,Draley Street Market,daily,31/01/2024,3303.32,3303.32,3034.478483,3034.478483,268.8415168,268.8415168,
,Draley Street Market,daily,01/02/2024,8204.32,8204.32,7536.609384,7536.609384,667.7106164,667.7106164,
,Draley Street Market,daily,01/02/2024,5444.3,5444.3,5001.214295,5001.214295,443.0857047,443.0857047,
,Draley Street Market,daily,02/02/2024,5560.87,5560.87,5108.297217,5108.297217,452.5727831,452.5727831,
,Draley Street Market,daily,03/02/2024,9987.94,9987.94,9172.916146,9172.916146,815.023854,815.023854,
,Draley Street Market,daily,04/02/2024,3837.14,3837.14,3524.85341,3524.85341,312.2865898,312.2865898,
,Draley Street Market,daily,05/02/2024,4942.55,4942.55,4540.299343,4540.299343,402.2506566,402.2506566,
,Draley Street Market,daily,05/02/2024,2546.22,2546.22,2338.995254,2338.995254,207.2247457,207.2247457,
,Draley Street Market,daily,06/02/2024,4083.22,4083.22,3750.906128,3750.906128,332.3138716,332.3138716,
,Draley Street Market,daily,07/02/2024,3707.25,3707.25,3405.53454,3405.53454,301.71546,301.71546,
,Draley Street Market,daily,08/02/2024,11286.6,11286.6,10365.60446,10365.60446,920.9955437,920.9955437,
,Draley Street Market,daily,09/02/2024,2877.86,2877.86,2643.644651,2643.644651,234.2153493,234.2153493,
,Draley Street Market,daily,10/02/2024,3832.81,3832.81,3520.875808,3520.875808,311.9341917,311.9341917,
,Draley Street Market,daily,11/02/2024,2546.22,2546.22,2338.995254,2338.995254,207.2247457,207.2247457,
,Draley Street Market,daily,12/02/2024,8499.36,8499.36,7807.63748,7807.63748,691.72252,691.72252,
,Draley Street Market,daily,12/02/2024,8161.73,8161.73,7497.485581,7497.485581,664.2444187,664.2444187,
,Draley Street Market,daily,13/02/2024,9200.85,9200.85,8450.053317,8450.053317,750.7966835,750.7966835,
,Draley Street Market,daily,14/02/2024,2819.38,2819.38,2589.92406,2589.92406,229.45594,229.45594,
,Draley Street Market,daily,15/02/2024,3832.81,3832.81,3520.875808,3520.875808,311.9341917,311.9341917,
,Draley Street Market,daily,16/02/2024,2546.22,2546.22,2338.995254,2338.995254,207.2247457,207.2247457,
,Draley Street Market,daily,17/02/2024,2640.4,2640.4,2425.510392,2425.510392,214.8896084,214.8896084,
,Draley Street Market,daily,18/02/2024,2730.91,2730.91,2508.654213,2508.654213,222.2557871,222.2557871,
,Draley Street Market,daily,19/02/2024,9106.8,9106.8,8363.677871,8363.677871,743.1221286,743.1221286,
,Draley Street Market,daily,19/02/2024,1855.71,1855.71,1704.682582,1704.682582,151.0274182,151.0274182,
